"IndividualId","Time [min]","Organism|VenousBlood|Plasma|Aciclovir|Concentration [µmol/l]","Organism|ArterialBlood_UmbilicalCord|Plasma|Aciclovir|Concentration [µmol/l]","Organism|VenousBlood_UmbilicalCord|Plasma|Aciclovir|Concentration [µmol/l]"
0,9363,1.2076813,1.4262711,1.425613
0,9366,1.1866707,1.4261069,1.4252107
0,9369,1.166372,1.4258997,1.4247738
0,9372,1.1467572,1.4256512,1.4243038
0,9375,1.1277999,1.4253627,1.4238018
0,9378,1.1094737,1.4250358,1.423269
0,9381,1.0917538,1.4246718,1.4227065
0,9384,1.0746162,1.4242718,1.4221152
0,9387,1.058038,1.4238375,1.4214964
0,9390,1.0419967,1.4233699,1.4208509
0,9393,1.0264715,1.4228703,1.4201797
0,9396,1.0114417,1.4223397,1.4194837
0,9399,0.996888,1.4217793,1.4187636
0,9402,0.98279166,1.4211901,1.4180206
0,9405,0.96913475,1.4205732,1.4172553
0,9408,0.95590025,1.4199296,1.4164683
0,9411,0.9430718,1.4192601,1.4156606
0,9414,0.9306336,1.4185656,1.4148328
0,9417,0.91857076,1.4178473,1.4139856
0,9420,0.906869,1.4171056,1.4131197
0,9423,0.89551455,1.4163415,1.4122356
0,9426,0.8844943,1.4155558,1.411334
0,9429,0.8737958,1.4147493,1.4104155
0,9432,0.86340696,1.4139225,1.4094808
0,9435,0.85331637,1.4130763,1.4085301
0,9438,0.843513,1.4122113,1.4075643
0,9441,0.8339864,1.4113281,1.4065835
0,9444,0.8247265,1.4104272,1.4055886
0,9447,0.8157237,1.4095095,1.4045799
0,9450,0.8069688,1.4085753,1.4035577
0,9453,0.798453,1.4076253,1.4025227
0,9456,0.79016775,1.40666,1.4014751
0,9459,0.782105,1.4056798,1.4004154
0,9462,0.7742571,1.4046853,1.399344
0,9465,0.7666166,1.4036769,1.3982613
0,9468,0.75917625,1.4026551,1.3971676
0,9471,0.75192934,1.4016204,1.3960632
0,9474,0.7448693,1.4005731,1.3949487
0,9477,0.7379898,1.3995137,1.3938242
0,9480,0.7312848,1.3984426,1.3926901
0,9483,0.7247486,1.3973601,1.3915466
0,9486,0.7183756,1.3962667,1.3903941
0,9489,0.7121605,1.3951626,1.3892329
0,9492,0.70609814,1.3940482,1.3880632
0,9495,0.7001836,1.3929238,1.3868853
0,9498,0.6944121,1.3917899,1.3856995
0,9501,0.6887792,1.3906466,1.3845061
0,9504,0.6832804,1.3894942,1.3833053
0,9507,0.67791164,1.3883332,1.3820972
0,9510,0.67266876,1.3871636,1.3808823
0,9513,0.66754794,1.385986,1.3796605
0,9516,0.66254544,1.3848003,1.3784323
0,9519,0.65765756,1.383607,1.3771976
0,9522,0.65288097,1.3824062,1.375957
0,9525,0.6482122,1.3811983,1.3747104
0,9528,0.64364815,1.3799834,1.3734581
0,9531,0.6391856,1.3787619,1.3722003
0,9534,0.63482165,1.3775338,1.3709371
0,9537,0.63055325,1.3762994,1.3696687
0,9540,0.626377,1.3750589,1.3683953
0,9543,0.6222887,1.3738124,1.3671172
0,9546,0.6182839,1.3725603,1.3658342
0,9549,0.6143577,1.3713026,1.3645468
0,9552,0.61050624,1.3700396,1.3632549
0,9555,0.6067262,1.3687714,1.3619587
0,9558,0.6030158,1.3674983,1.3606585
0,9561,0.5993729,1.3662201,1.3593541
0,9564,0.59579617,1.3649374,1.3580459
0,9567,0.5922832,1.36365,1.3567339
0,9570,0.5888322,1.3623582,1.3554182
0,9573,0.58544105,1.3610622,1.354099
0,9576,0.58210844,1.359762,1.3527763
0,9579,0.5788328,1.3584577,1.3514502
0,9582,0.57561314,1.3571495,1.3501209
0,9585,0.5724482,1.3558376,1.3487885
0,9588,0.5693368,1.354522,1.3474529
0,9591,0.5662776,1.3532027,1.3461144
0,9594,0.56326956,1.3518801,1.344773
0,9597,0.56031156,1.3505541,1.3434289
0,9600,0.5574025,1.3492248,1.342082
0,9603,0.5546763,1.3478924,1.3407326
0,9606,0.5539653,1.346557,1.3393811
0,9609,0.5591132,1.345219,1.3380316
0,9612,0.5745685,1.34388,1.3366946
0,9615,0.60431385,1.342544,1.3353888
0,9618,0.6512079,1.3412179,1.3341398
0,9621,0.7167743,1.339912,1.3329782
0,9624,0.8012492,1.338641,1.3319373
0,9627,0.90374833,1.337422,1.3310505
0,9630,1.0224769,1.3362751,1.3303496
0,9633,1.1549824,1.3352218,1.3298624
0,9636,1.2983953,1.3342844,1.3296124
0,9639,1.4496256,1.3334849,1.3296176
0,9642,1.6055405,1.332844,1.3298906
0,9645,1.7631166,1.3323808,1.330438
0,9648,1.9195285,1.3321114,1.3312608
0,9651,2.072221,1.3320493,1.3323554
0,9654,2.2189777,1.3322042,1.3337133
0,9657,2.357938,1.3325832,1.3353224
0,9660,2.4875913,1.3331892,1.3371674
0,9663,2.6067734,1.3340222,1.3392304
0,9666,2.7146444,1.3350787,1.3414918
0,9669,2.8106575,1.3363528,1.3439306
0,9672,2.8945308,1.3378358,1.346525
0,9675,2.9662123,1.3395168,1.3492529
0,9678,3.025847,1.3413827,1.3520925
0,9681,3.0737438,1.3434198,1.3550224
0,9684,3.110346,1.3456123,1.3580217
0,9687,3.1362016,1.3479443,1.3610708
0,9690,3.151938,1.3503989,1.3641508
0,9693,3.1582398,1.3529593,1.3672445
0,9696,3.155828,1.3556086,1.3703356
0,9699,3.1454425,1.3583301,1.3734094
0,9702,3.1278284,1.3611077,1.3764524
0,9705,3.1037226,1.3639258,1.379453
0,9708,3.0738447,1.3667696,1.3823999
0,9711,3.0388882,1.3696249,1.3852842
0,9714,2.9995155,1.3724785,1.3880976
0,9717,2.9563525,1.3753183,1.3908331
0,9720,2.9099858,1.3781332,1.393485
0,9723,2.8609614,1.3809127,1.3960481
0,9726,2.8097823,1.3836476,1.3985188
0,9729,2.7569096,1.3863297,1.4008938
0,9732,2.702763,1.3889515,1.4031711
0,9735,2.647721,1.3915068,1.4053488
0,9738,2.592124,1.3939899,1.4074261
0,9741,2.5362742,1.3963959,1.4094027
0,9744,2.4804394,1.3987212,1.4112787
0,9747,2.4248545,1.4009622,1.4130545
0,9750,2.3697236,1.4031165,1.4147311
0,9753,2.3152227,1.4051821,1.4163098
0,9756,2.261502,1.4071577,1.4177921
0,9759,2.208688,1.4090421,1.4191796
0,9762,2.1568856,1.4108351,1.4204744
0,9765,2.1061807,1.4125366,1.4216784
0,9768,2.0566416,1.4141471,1.422794
0,9771,2.0083213,1.415667,1.4238235
0,9774,1.9612592,1.4170974,1.424769
0,9777,1.9154824,1.4184394,1.4256332
0,9780,1.8710076,1.4196944,1.4264184
0,9783,1.8278421,1.420864,1.4271271
0,9786,1.7859856,1.4219499,1.4277617
0,9789,1.7454307,1.422954,1.4283247
0,9792,1.7061642,1.423878,1.4288183
0,9795,1.6681684,1.4247241,1.429245
0,9798,1.6314211,1.4254942,1.4296072
0,9801,1.5958972,1.4261906,1.429907
0,9804,1.5615685,1.4268153,1.4301466
0,9807,1.5284051,1.4273704,1.4303282
0,9810,1.4963752,1.4278581,1.430454
0,9813,1.4654462,1.4282805,1.4305259
0,9816,1.4355845,1.4286395,1.4305459
0,9819,1.406756,1.4289376,1.4305159
0,9822,1.3789266,1.4291763,1.4304377
0,9825,1.3520621,1.429358,1.4303131
0,9828,1.3261286,1.4294845,1.4301438
0,9831,1.3010927,1.4295577,1.4299315
0,9834,1.2769217,1.4295795,1.4296776
0,9837,1.2535832,1.4295516,1.4293839
0,9840,1.2310458,1.4294758,1.4290516
0,9843,1.209279,1.4293538,1.4286823
0,9846,1.1882529,1.4291874,1.4282773
0,9849,1.1679388,1.428978,1.4278378
0,9852,1.148309,1.4287271,1.4273652
0,9855,1.1293365,1.4284364,1.4268606
0,9858,1.1109954,1.4281071,1.4263252
0,9861,1.0932606,1.4277408,1.42576
0,9864,1.0761085,1.4273387,1.4251662
0,9867,1.0595156,1.426902,1.4245449
0,9870,1.04346,1.4264321,1.4238968
0,9873,1.0279204,1.4259303,1.423223
0,9876,1.0128765,1.4253974,1.4225245
0,9879,0.99830884,1.4248347,1.4218019
0,9882,0.98419863,1.4242432,1.4210564
0,9885,0.9705281,1.423624,1.4202884
0,9888,0.9572801,1.422978,1.4194989
0,9891,0.9444382,1.4223063,1.4186887
0,9894,0.93198687,1.4216096,1.4178584
0,9897,0.919911,1.4208888,1.4170086
0,9900,0.9081964,1.4201448,1.4161402
0,9903,0.89682925,1.4193785,1.4152535
0,9906,0.8857964,1.4185904,1.4143494
0,9909,0.87508553,1.4177816,1.4134285
0,9912,0.86468446,1.4169525,1.4124911
0,9915,0.85458183,1.4161038,1.411538
0,9918,0.84476656,1.4152365,1.4105695
0,9921,0.83522826,1.4143509,1.4095863
0,9924,0.8259568,1.4134477,1.4085889
0,9927,0.81694263,1.4125276,1.4075775
0,9930,0.80817646,1.411591,1.4065528
0,9933,0.79964954,1.4106387,1.4055152
0,9936,0.7913534,1.409671,1.4044651
0,9939,0.7832799,1.4086883,1.4034028
0,9942,0.7754214,1.4076914,1.402329
0,9945,0.76777035,1.4066806,1.4012437
0,9948,0.76031977,1.4056565,1.4001473
0,9951,0.75306267,1.4046193,1.3990405
0,9954,0.7459926,1.4035696,1.3979234
0,9957,0.7391032,1.4025078,1.3967962
0,9960,0.73238856,1.4014342,1.3956596
0,9963,0.7258428,1.4003493,1.3945135
0,9966,0.71946037,1.3992532,1.3933585
0,9969,0.713236,1.3981467,1.3921946
0,9972,0.7071644,1.3970299,1.3910223
0,9975,0.70124084,1.395903,1.3898419
0,9978,0.6954605,1.3947666,1.3886535
0,9981,0.6898188,1.3936207,1.3874575
0,9984,0.68431145,1.392466,1.3862541
0,9987,0.67893416,1.3913023,1.3850434
0,9990,0.6736829,1.3901303,1.3838258
0,9993,0.6685539,1.3889501,1.3826015
0,9996,0.6635433,1.387762,1.3813705
0,9999,0.6586474,1.386566,1.3801334
0,10002,0.65386295,1.3853627,1.3788902
0,10005,0.64918643,1.3841523,1.377641
0,10008,0.64461476,1.3829349,1.3763859
0,10011,0.6401447,1.3817108,1.3751255
0,10014,0.63577336,1.38048,1.3738598
0,10017,0.6314977,1.3792431,1.3725888
0,10020,0.6273142,1.378,1.3713127
0,10023,0.6232189,1.3767511,1.3700318
0,10026,0.61920714,1.3754964,1.3687463
0,10029,0.615274,1.3742361,1.3674562
0,10032,0.6114158,1.3729705,1.3661616
0,10035,0.6076291,1.3716997,1.3648628
0,10038,0.6039121,1.3704239,1.3635598
0,10041,0.60026276,1.3691432,1.362253
0,10044,0.5966796,1.3678578,1.360942
0,10047,0.59316033,1.3665679,1.3596274
0,10050,0.58970314,1.3652735,1.358309
0,10053,0.5863059,1.3639748,1.3569871
0,10056,0.5829673,1.3626719,1.3556616
0,10059,0.5796857,1.361365,1.3543329
0,10062,0.5764602,1.3600543,1.353001
0,10065,0.57328945,1.3587396,1.3516657
0,10068,0.5701723,1.3574213,1.3503276
0,10071,0.56710756,1.3560995,1.3489864
0,10074,0.564094,1.3547741,1.3476423
0,10077,0.5611305,1.3534455,1.3462955
0,10080,0.55821604,1.3521136,1.3449459
0,10095,0.60510826,1.3454194,1.3382393
0,10110,1.0233036,1.3391368,1.3331873
0,10125,1.7641108,1.3352276,1.333265
0,10140,2.4888244,1.3360194,1.339984
0,10155,2.9677186,1.3423287,1.3520584
0,10170,3.153685,1.3531921,1.3669434
0,10185,3.1056416,1.3667009,1.382231
0,10200,2.9120033,1.3808916,1.3962479
0,10215,2.6497774,1.3942503,1.4080966
0,10230,2.371771,1.4058468,1.4174645
0,10245,2.1081872,1.4152554,1.4243984
0,10260,1.872953,1.422403,1.429126
0,10275,1.6700411,1.4274235,1.4319412
0,10290,1.4981691,1.4305489,1.4331394
0,10305,1.353775,1.4320408,1.4329885
0,10320,1.2326783,1.4321507,1.4317174
0,10335,1.1308906,1.4311036,1.429517
0,10350,1.0449388,1.4290916,1.4265441
0,10365,0.97193545,1.4262756,1.4229265
0,10380,0.90953636,1.4227884,1.4187691
0,10395,0.8558587,1.4187392,1.4141577
0,10410,0.80939436,1.4142181,1.4091634
0,10425,0.7689335,1.409299,1.4038447
0,10440,0.73350066,1.4040438,1.398251
0,10455,0.7023057,1.3985037,1.3924239
0,10470,0.67470396,1.3927217,1.386398
0,10485,0.65016687,1.3867344,1.3802031
0,10500,0.628257,1.3805724,1.3738649
0,10515,0.60853636,1.3742623,1.3674049
0,10530,0.5905787,1.3678262,1.3608409
0,10545,0.5741348,1.3612823,1.3541874
0,10560,0.55903316,1.3546462,1.347457
0,10575,0.6059048,1.3479418,1.34074
0,10590,1.0241388,1.3416486,1.3356783
0,10605,1.7651037,1.3377274,1.335748
0,10620,2.4900672,1.3385055,1.3424599
0,10635,2.9692302,1.3447996,1.354526
0,10650,3.1554246,1.3556473,1.369401
0,10665,3.107542,1.3691409,1.3846769
0,10680,2.9139962,1.3833176,1.3986814
0,10695,2.6518056,1.396664,1.4105176
0,10710,2.3737912,1.4082501,1.4198737
0,10725,2.1101692,1.4176499,1.4267967
0,10740,1.8748772,1.4247898,1.4315144
0,10755,1.6718955,1.4298035,1.4343207
0,10770,1.4999474,1.4329231,1.435511
0,10785,1.3554748,1.4344094,1.4353524
0,10800,1.2342995,1.434514,1.4340743
0,10815,1.1324351,1.4334617,1.4318671
0,10830,1.0464095,1.4314445,1.4288875
0,10845,0.97333586,1.4286232,1.4252633
0,10860,0.9108704,1.4251305,1.4210993
0,10875,0.85713035,1.4210757,1.4164813
0,10890,0.8106078,1.4165486,1.4114801
0,10905,0.77009255,1.4116235,1.4061545
0,10920,0.73460925,1.4063618,1.4005538
0,10935,0.70336735,1.4008151,1.3947194
0,10950,0.6757222,1.3950264,1.3886861
0,10965,0.65114474,1.3890321,1.3824838
0,10980,0.6291974,1.382863,1.376138
0,10995,0.6094421,1.3765457,1.3696703
0,11010,0.59145224,1.3701019,1.3630983
0,11025,0.57497835,1.3635504,1.3564367
0,11040,0.55984867,1.3569064,1.3496983
0,11055,0.6066999,1.350194,1.342973
0,11070,1.0249724,1.3438923,1.3379041
0,11085,1.7660953,1.3399618,1.337968
0,11100,2.49131,1.3407288,1.3446753
0,11115,2.9707437,1.3470112,1.3567369
0,11130,3.1571686,1.3578469,1.3716055
0,11145,3.1094496,1.371329,1.3868736
0,11160,2.9159992,1.3854954,1.4008693
0,11175,2.653846,1.3988333,1.4126967
0,11190,2.3758254,1.4104125,1.4220446
0,11205,2.1121666,1.4198071,1.4289603
0,11220,1.8768181,1.426943,1.433672
0,11235,1.6737676,1.4319538,1.4364729
0,11250,1.5017442,1.435071,1.4376585
0,11265,1.3571936,1.4365553,1.4374961
0,11280,1.2359403,1.4366583,1.4362142
0,11295,1.1339996,1.4356042,1.4340037
0,11310,1.0479006,1.4335853,1.4310207
0,11325,0.9747569,1.430762,1.4273933
0,11340,0.91222525,1.4272672,1.423226
0,11355,0.8584231,1.42321,1.4186045
0,11370,0.8118425,1.4186804,1.4135997
0,11385,0.77127314,1.4137524,1.4082704
0,11400,0.7357396,1.4084877,1.4026659
0,11415,0.70445096,1.4029377,1.3968273
0,11430,0.6767625,1.3971453,1.3907897
0,11445,0.6521449,1.391147,1.384583
0,11460,0.6301604,1.3849739,1.3782326
0,11475,0.61037064,1.3786521,1.37176
0,11490,0.5923487,1.372204,1.3651831
0,11505,0.575845,1.3656477,1.3585165
0,11520,0.56068754,1.3589987,1.3517728
0,11535,0.6075201,1.3522812,1.3450421
0,11550,1.025841,1.3459741,1.3399688
0,11565,1.7671385,1.3420368,1.3400304
0,11580,2.492622,1.3427953,1.3467364
0,11595,2.9723396,1.3490669,1.3587948
0,11610,3.1590033,1.3598913,1.3736584
0,11625,3.1114519,1.3733627,1.3889197
0,11640,2.9180968,1.38752,1.4029075
0,11655,2.655979,1.4008503,1.4147269
0,11670,2.3779483,1.4124235,1.4240673
0,11685,2.1142483,1.4218135,1.4309762
0,11700,1.8788378,1.4289461,1.4356818
0,11715,1.6757135,1.4339544,1.4384778
0,11730,1.5036099,1.4370697,1.4396591
0,11745,1.3589766,1.4385525,1.439493
0,11760,1.2376407,1.4386541,1.4382077
0,11775,1.1356194,1.4375986,1.4359939
0,11790,1.0494428,1.4355781,1.433008
0,11805,0.9762254,1.4327532,1.4293773
0,11820,0.9136241,1.4292564,1.4252068
0,11835,0.85975665,1.4251971,1.4205819
0,11850,0.81311494,1.4206649,1.4155736
0,11865,0.77248865,1.4157342,1.4102407
0,11880,0.7369022,1.4104664,1.4046322
0,11895,0.70556444,1.4049131,1.3987896
0,11910,0.6778304,1.3991171,1.3927479
0,11925,0.6531705,1.393115,1.3865367
0,11940,0.63114685,1.3869377,1.3801816
0,11955,0.6113207,1.3806117,1.3737042
0,11970,0.59326494,1.374159,1.3671224
0,11985,0.5767298,1.3675979,1.3604506
0,12000,0.5615429,1.360944,1.3537017
0,12015,0.6083555,1.3542215,1.3469657
0,12030,1.026724,1.3479089,1.341888
0,12045,1.7681949,1.3439649,1.3419474
0,12060,2.4939458,1.3447151,1.3486522
0,12075,2.9739468,1.3509773,1.360709
0,12090,3.1608486,1.3617918,1.3755689
0,12105,3.1134644,1.375254,1.3908247
0,12120,2.9202042,1.3894033,1.4048059
0,12135,2.658121,1.4027274,1.4166186
0,12150,2.38008,1.4142959,1.4259527
0,12165,2.1163383,1.4236827,1.4328561
0,12180,1.8808659,1.4308132,1.4375571
0,12195,1.6776675,1.4358202,1.4403493
0,12210,1.5054832,1.4389349,1.4415276
0,12225,1.3607666,1.4404174,1.4413588
0,12240,1.2393479,1.4405187,1.4400713
0,12255,1.1372457,1.439463,1.4378555
0,12270,1.0509912,1.4374422,1.4348675
0,12285,0.9776997,1.4346167,1.431235
0,12300,0.9150285,1.4311192,1.4270623
0,12315,0.86109537,1.4270587,1.4224352
0,12330,0.8143923,1.4225252,1.4174244
0,12345,0.7737089,1.4175928,1.4120889
0,12360,0.7380692,1.412323,1.4064776
0,12375,0.70668215,1.4067674,1.400632
0,12390,0.67890227,1.4009689,1.394587
0,12405,0.65419996,1.394964,1.3883725
0,12420,0.6321368,1.3887837,1.3820138
0,12435,0.6122741,1.3824543,1.3755327
0,12450,0.5941844,1.3759981,1.3689469
0,12465,0.5776176,1.3694333,1.362271
0,12480,0.56240124,1.3627756,1.3555179
0,12495,0.6091937,1.3560488,1.3487775
0,12510,1.0276096,1.3497318,1.3436964
0,12525,1.7692542,1.3457822,1.3437544
0,12540,2.4952729,1.3465252,1.3504593
0,12555,2.975557,1.3527789,1.3625152
0,12570,3.1626976,1.3635846,1.3773727
0,12585,3.1154804,1.3770387,1.3926241
0,12600,2.9223154,1.3911812,1.4066
0,12615,2.660267,1.4045,1.418407
0,12630,2.382216,1.4160651,1.4277358
0,12645,2.1184325,1.4254497,1.4346348
0,12660,1.8828981,1.4325792,1.4393322
0,12675,1.6796253,1.4375861,1.4421217
0,12690,1.5073602,1.4407011,1.443298
0,12705,1.3625606,1.4421843,1.4431276
0,12720,1.2410588,1.4422864,1.441839
0,12735,1.1388755,1.4412315,1.439622
0,12750,1.052543,1.4392114,1.4366331
0,12765,0.97917736,1.4363863,1.4329995
0,12780,0.91643614,1.432889,1.4288257
0,12795,0.86243725,1.4288285,1.4241973
0,12810,0.8156727,1.4242945,1.4191852
0,12825,0.77493197,1.4193614,1.4138479
0,12840,0.73923904,1.4140906,1.4082348
0,12855,0.7078025,1.4085336,1.4023873
0,12870,0.6799767,1.4027336,1.39634
0,12885,0.6552318,1.3967268,1.3901229
0,12900,0.6331292,1.3905444,1.3837615
0,12915,0.6132299,1.3842126,1.3772776
0,12930,0.59510607,1.3777539,1.3706888
0,12945,0.5785075,1.3711863,1.3640096
0,12960,0.56326157,1.3645254,1.3572531
0,12975,0.61003375,1.3577955,1.3505093
0,12990,1.0284971,1.3514748,1.3454255
0,13005,1.7703154,1.3475205,1.3454832
0,13020,2.496602,1.3482568,1.3521887
0,13035,2.9771702,1.3545027,1.3642445
0,13050,3.1645494,1.3653002,1.3790998
0,13065,3.1174996,1.3787466,1.3943474
0,13080,2.9244301,1.3928827,1.4083183
0,13095,2.662417,1.4061968,1.4201201
0,13110,2.3843553,1.4177588,1.4294442
0,13125,2.1205304,1.4271417,1.4363393
0,13140,1.884934,1.4342707,1.4410336
0,13155,1.6815869,1.4392779,1.4438208
0,13170,1.5092411,1.4423939,1.4449956
0,13185,1.3643582,1.4438782,1.4448242
0,13200,1.2427733,1.4439816,1.4435349
0,13215,1.1405089,1.442928,1.4413174
0,13230,1.0540984,1.440909,1.4383279
0,13245,0.98065835,1.4380848,1.4346937
0,13260,0.917847,1.4345882,1.4305193
0,13275,0.8637822,1.430528,1.4258901
0,13290,0.8169561,1.4259942,1.420877
0,13305,0.776158,1.4210608,1.4155387
0,13320,0.7404117,1.4157895,1.4099241
0,13335,0.70892555,1.4102317,1.4040749
0,13350,0.68105376,1.4044305,1.3980259
0,13365,0.65626615,1.3984224,1.3918067
0,13380,0.634124,1.3922383,1.3854432
0,13395,0.6141879,1.3859046,1.3789568
0,13410,0.59602994,1.3794435,1.3723654
0,13425,0.5793996,1.3728735,1.3656834
0,13440,0.564124,1.3662102,1.3589239
0,13455,0.6108759,1.3594775,1.352177
0,13470,1.0293865,1.3531536,1.3470911
0,13485,1.7713789,1.3491948,1.3471488
0,13500,2.4979336,1.3499252,1.3538554
0,13515,2.9787858,1.3561637,1.3659114
0,13530,3.1664042,1.3669535,1.3807653
0,13545,3.119522,1.3803929,1.3960096
0,13560,2.9265482,1.3945231,1.4099761
0,13575,2.66457,1.4078331,1.4217733
0,13590,2.3864985,1.4193926,1.4310932
0,13605,2.122632,1.4287744,1.4379848
0,13620,1.8869735,1.4359034,1.4426768
0,13635,1.6835523,1.4409115,1.4454623
0,13650,1.5111257,1.4440289,1.4466361
0,13665,1.3661594,1.4455149,1.4464641
0,13680,1.2444913,1.4456202,1.4451745
0,13695,1.1421458,1.4445683,1.442957
0,13710,1.0556571,1.4425509,1.4399675
0,13725,0.98214275,1.4397283,1.4363333
0,13740,0.91926116,1.4362327,1.4321587
0,13755,0.8651304,1.4321735,1.4275292
0,13770,0.8182426,1.4276401,1.4225156
0,13785,0.777387,1.422707,1.4171765
0,13800,0.7415872,1.4174356,1.4115611
0,13815,0.7100514,1.4118774,1.4057107
0,13830,0.6821335,1.4060756,1.3996602
0,13845,0.65730315,1.4000665,1.3934397
0,13860,0.6351213,1.3938811,1.3870742
0,13875,0.6151484,1.387546,1.3805859
0,13890,0.5969562,1.3810831,1.3739922
0,13905,0.58029395,1.3745112,1.367308
0,13920,0.5649886,1.3678458,1.360546
0,13935,0.61172014,1.3611106,1.3537964
0,13950,1.0302782,1.3547839,1.3487087
0,13965,1.7724445,1.3508211,1.3487668
0,13980,2.4992676,1.3515462,1.3554751
0,13995,2.980405,1.3577788,1.3675328
0,14010,3.168264,1.3685622,1.3823866
0,14025,3.1215513,1.3819959,1.397629
0,14040,2.9286745,1.3961219,1.4115925
0,14055,2.666733,1.4094291,1.4233866
0,14070,2.3886523,1.4209874,1.4327037
0,14085,2.1247451,1.4303695,1.4395934
0,14100,1.8890254,1.4375,1.4442842
0,14115,1.6855304,1.4425102,1.4470694
0,14130,1.5130235,1.4456304,1.4482435
0,14145,1.3679743,1.4471196,1.4480723
0,14160,1.2462233,1.447228,1.4467839
0,14175,1.1437967,1.4461793,1.4445677
0,14190,1.05723,1.4441649,1.4415795
0,14205,0.9836414,1.4413449,1.4379464
0,14220,0.9206896,1.4378518,1.4337729
0,14235,0.866493,1.4337946,1.4291444
0,14250,0.81954354,1.429263,1.4241314
0,14265,0.77863044,1.4243313,1.4187928
0,14280,0.74277717,1.4190611,1.4131776
0,14295,0.7111918,1.4135036,1.4073272
0,14310,0.6832278,1.4077022,1.4012766
0,14325,0.6583547,1.4016932,1.3950554
0,14340,0.63613325,1.3955078,1.3886893
0,14355,0.6161236,1.3891722,1.3822
0,14370,0.5978972,1.3827088,1.3756052
0,14385,0.5812031,1.376136,1.3689196
0,14400,0.56586814,1.3694692,1.362156
0,14415,0.61257976,1.3627328,1.3554049
0,14430,1.0311885,1.3564042,1.3503165
0,14445,1.7735361,1.3524386,1.3503759
0,14460,2.5006375,1.353159,1.3570869
0,14475,2.9820685,1.359385,1.369146
0,14490,3.1701744,1.3701619,1.3839995
0,14505,3.1236343,1.3835897,1.3992398
0,14520,2.930856,1.3977112,1.4132003
0,14535,2.6689506,1.4110155,1.4249911
0,14550,2.3908594,1.4225725,1.4343053
0,14565,2.126909,1.4319547,1.4411927
0,14580,1.8911252,1.4390863,1.4458821
0,14595,1.6875536,1.4440986,1.4486667
0,14610,1.5149634,1.447221,1.4498405
0,14625,1.3698283,1.4487128,1.4496698
0,14640,1.2479918,1.4488239,1.4483819
0,14655,1.1454816,1.4477777,1.4461663
0,14670,1.0588346,1.4457656,1.4431788
0,14685,0.9851694,1.4429477,1.4395465
0,14700,0.9221454,1.4394565,1.4353733
0,14715,0.867881,1.4354007,1.430745
0,14730,0.82086813,1.4308703,1.4257321
0,14745,0.77989596,1.4259394,1.4203932
0,14760,0.7439877,1.4206696,1.4147776
0,14775,0.7123512,1.4151123,1.4089265
0,14790,0.6843398,1.4093106,1.402875
0,14805,0.65942276,1.4033011,1.3966527
0,14820,0.6371605,1.3971149,1.3902853
0,14835,0.617113,1.3907782,1.3837943
0,14850,0.5988513,1.3843133,1.3771977
0,14865,0.5821245,1.377739,1.3705101
0,14880,0.5667589,1.3710705,1.3637444
0,14895,0.61344975,1.364332,1.3569909
0,14910,1.0321085,1.358001,1.351901
0,14925,1.7746371,1.3540318,1.3519614
0,14940,2.502016,1.3547472,1.3586745
0,14955,2.9837406,1.3609672,1.3707353
0,14970,3.172093,1.3717377,1.3855888
0,14985,3.1257257,1.38516,1.4008274
0,15000,2.9330456,1.3992772,1.4147851
0,15015,2.671176,1.412579,1.4265729
0,15030,2.3930738,1.4241351,1.4358845
0,15045,2.1290803,1.4335176,1.44277
0,15060,1.8932323,1.4406506,1.4474581
0,15075,1.6895838,1.445665,1.4502423
0,15090,1.5169101,1.4487901,1.4514164
0,15105,1.371689,1.4502847,1.4512461
0,15120,1.2497667,1.4503987,1.449959
0,15135,1.1471726,1.4493552,1.4477444
0,15150,1.060445,1.4473457,1.4447577
0,15165,0.98670316,1.4445302,1.4411261
0,15180,0.92360663,1.441041,1.4369537
0,15195,0.8692742,1.4369869,1.4323258
0,15210,0.8221977,1.4324578,1.4273131
0,15225,0.7811662,1.4275278,1.4219743
0,15240,0.7452028,1.4222586,1.4163585
0,15255,0.713515,1.4167016,1.4105068
0,15270,0.68545604,1.4108999,1.4044545
0,15285,0.66049486,1.4048901,1.3982313
0,15300,0.63819164,1.3987032,1.3918626
0,15315,0.61810607,1.3923656,1.3853703
0,15330,0.59980905,1.3858997,1.378772
0,15345,0.58304924,1.3793238,1.3720826
0,15360,0.56765294,1.3726537,1.3653148
0,15375,0.6143229,1.3659134,1.3585593
0,15390,1.0330318,1.3595802,1.3534683
0,15405,1.7757413,1.3556076,1.3535296
0,15420,2.5033944,1.3563409,1.3602651
0,15435,2.985389,1.3626405,1.372412
0,15450,3.1739511,1.3734906,1.3873496
0,15465,3.1277122,1.3869934,1.4026712
0,15480,2.9350846,1.4011928,1.416711
0,15495,2.6732073,1.4145782,1.4285805
0,15510,2.3950562,1.4262192,1.4379742
0,15525,2.1309862,1.4356877,1.444942
0,15540,1.8950455,1.4429067,1.4497128
0,15555,1.6912965,1.448007,1.4525794
0,15570,1.5185193,1.4512175,1.4538356
0,15585,1.3731954,1.4527966,1.4537469
0,15600,1.2511731,1.4529939,1.4525405
0,15615,1.1484833,1.4520326,1.4504056
0,15630,1.0616647,1.4501038,1.4474975
0,15645,0.9878371,1.4473674,1.4439431
0,15660,0.92466015,1.4439558,1.4398466
